customer_id,plan,billing_cycle,industry,company_size,seats,monthly_revenue,acquisition_channel,region,signup_date,churned,churn_date,churn_reason,support_tickets_12mo,nps_score,feature_usage_pct,upgraded,signup_date_dt,churn_date_dt,tenure_months,risk_score
CUST-0439,Business,Monthly,Consulting,500+,62,2019.85,Direct Sales,Europe,2025-06-08,Yes,2025-07-18,Company Closed,9,4,34,No,2025-06-08,2025-07-18,1.314060446780552,0.7048979591836735
CUST-0440,Business,Annual,Healthcare,1-10,8,346.76,Referral,Latin America,2025-12-01,No,,,1,10,50,No,2025-12-01,,4.697766097240473,0.4317602040816326
CUST-0441,Professional,Annual,Real Estate,201-500,88,943.46,Paid Ads,North America,2023-08-13,Yes,2024-01-17,Switched Competitor,8,4,44,No,2023-08-13,2024-01-17,5.157687253613666,0.6399744897959184
CUST-0442,Business,Annual,Healthcare,51-200,54,1513.89,Paid Ads,Asia Pacific,2024-04-05,No,,,10,10,33,Yes,2024-04-05,,24.57293035479632,0.4395918367346938
CUST-0443,Professional,Monthly,Legal,51-200,58,754.45,Organic Search,North America,2023-06-28,No,,,11,5,84,No,2023-06-28,,33.83705650459921,0.29862244897959184
CUST-0444,Business,Monthly,Education,1-10,5,318.4,Organic Search,Latin America,2023-10-24,No,,,9,9,59,Yes,2023-10-24,,29.96057818659658,0.3186734693877551
CUST-0445,Starter,Monthly,Real Estate,500+,254,1129.55,Referral,North America,2025-05-02,No,,,2,7,42,No,2025-05-02,,11.695137976346912,0.534591836734694
CUST-0446,Business,Monthly,Technology,51-200,30,1064.65,Paid Ads,Europe,2023-05-26,Yes,2024-03-13,Price Too High,10,3,44,No,2023-05-26,2024-03-13,9.592641261498029,0.6527551020408163
CUST-0447,Starter,Monthly,Technology,1-10,5,46.4,Direct Sales,Asia Pacific,2023-10-17,No,,,0,9,46,No,2023-10-17,,30.190538764783177,0.38278061224489796
CUST-0448,Business,Monthly,Education,11-50,31,1094.5,Paid Ads,North America,2025-01-01,No,,,1,9,69,No,2025-01-01,,15.670170827858081,0.32415816326530617
CUST-0449,Business,Monthly,Healthcare,500+,71,2288.5,Paid Ads,Europe,2024-02-12,Yes,2024-03-09,No Longer Needed,7,2,24,No,2024-02-12,2024-03-09,0.8541392904073587,0.8166836734693877
CUST-0450,Professional,Annual,Retail,11-50,8,137.66,Partner,North America,2025-12-28,No,,,0,8,38,No,2025-12-28,,3.8107752956636003,0.5552040816326531
CUST-0451,Business,Monthly,Legal,11-50,27,975.1,Partner,North America,2023-03-01,No,,,3,4,89,No,2023-03-01,,37.746386333771355,0.2884438775510204
CUST-0452,Professional,Monthly,Technology,11-50,12,209.35,Paid Ads,North America,2025-06-13,No,,,2,7,82,No,2025-06-13,,10.315374507227332,0.3399489795918368
CUST-0453,Starter,Monthly,Retail,1-10,1,29.0,Direct Sales,Latin America,2023-09-24,Yes,2023-10-21,Company Closed,2,1,27,No,2023-09-24,2023-10-21,0.8869908015768725,0.8315561224489796
CUST-0454,Starter,Monthly,Media,1-10,1,29.0,Paid Ads,Europe,2025-07-09,Yes,2025-11-27,Budget Cuts,12,3,49,No,2025-07-09,2025-11-27,4.6320630749014455,0.647015306122449
CUST-0455,Starter,Monthly,Healthcare,11-50,8,59.45,Organic Search,Europe,2025-08-31,No,,,4,7,34,No,2025-08-31,,7.720105124835742,0.5900255102040817
CUST-0456,Professional,Annual,Education,1-10,4,97.37,Direct Sales,North America,2023-05-17,No,,,6,8,53,No,2023-05-17,,35.21681997371879,0.35826530612244895
CUST-0457,Professional,Annual,Legal,51-200,39,449.9,Direct Sales,Asia Pacific,2024-03-29,No,,,0,5,58,No,2024-03-29,,24.802890932982915,0.4636989795918367
CUST-0458,Business,Annual,Manufacturing,201-500,73,1995.97,Referral,North America,2025-04-02,No,,,12,1,15,Yes,2025-04-02,,12.680683311432325,0.845765306122449
CUST-0459,Professional,Monthly,Real Estate,11-50,7,150.1,Partner,North America,2022-12-20,Yes,2023-11-02,Missing Features,5,2,12,No,2022-12-20,2023-11-02,10.413929040735873,0.8395663265306121
CUST-0460,Business,Annual,Finance,11-50,33,981.07,Partner,Asia Pacific,2023-02-07,No,,,1,8,89,No,2023-02-07,,38.469119579500656,0.1656377551020408
CUST-0461,Starter,Monthly,Education,1-10,3,37.7,Partner,Europe,2025-01-03,No,,,10,7,60,No,2025-01-03,,15.604467805519054,0.4294132653061225
CUST-0462,Professional,Annual,Education,1-10,5,107.44,Direct Sales,Europe,2025-06-09,No,,,2,9,82,No,2025-06-09,,10.446780551905388,0.27943877551020413
CUST-0463,Professional,Monthly,Education,11-50,5,126.4,Social Media,North America,2022-07-06,Yes,2022-10-08,No Longer Needed,1,2,17,No,2022-07-06,2022-10-08,3.088042049934297,0.8430102040816327
CUST-0464,Starter,Annual,Real Estate,51-200,59,239.1,Paid Ads,North America,2025-10-18,No,,,12,9,72,No,2025-10-18,,6.14323258869908,0.34614795918367347
CUST-0465,Professional,Monthly,Education,1-10,1,79.0,Direct Sales,Europe,2025-12-24,No,,,11,5,84,No,2025-12-24,,3.9421813403416555,0.4146938775510204
CUST-0466,Business,Annual,Finance,51-200,35,1031.82,Paid Ads,Europe,2024-04-27,No,,,4,8,41,No,2024-04-27,,23.850197109067015,0.46239795918367355
CUST-0467,Starter,Annual,Healthcare,201-500,112,435.07,Referral,Latin America,2022-10-27,Yes,2023-06-19,Switched Competitor,12,1,34,No,2022-10-27,2023-06-19,7.720105124835742,0.7700255102040816
CUST-0468,Enterprise,Annual,Technology,11-50,10,996.75,Referral,North America,2024-05-12,No,,,3,1,64,No,2024-05-12,,23.35742444152431,0.559311224489796
CUST-0469,Business,Annual,Media,1-10,3,219.9,Paid Ads,Europe,2025-12-19,No,,,8,2,45,No,2025-12-19,,4.106438896189225,0.6990561224489796
CUST-0470,Professional,Monthly,Real Estate,1-10,5,126.4,Direct Sales,North America,2024-10-12,Yes,2025-04-09,Budget Cuts,4,1,21,No,2024-10-12,2025-04-09,5.88042049934297,0.8421683673469388
CUST-0471,Business,Annual,Real Estate,51-200,62,1716.87,Paid Ads,North America,2023-09-22,Yes,2025-06-03,No Longer Needed,10,4,28,No,2023-09-22,2025-06-03,20.367936925098554,0.6609183673469388
CUST-0472,Starter,Annual,Real Estate,11-50,5,39.44,Partner,Asia Pacific,2022-08-31,Yes,2022-12-25,Poor Support,12,1,44,No,2022-08-31,2022-12-25,3.8107752956636003,0.735204081632653
CUST-0473,Starter,Monthly,Finance,51-200,48,233.45,Direct Sales,North America,2025-07-04,No,,,0,7,40,No,2025-07-04,,9.625492772667542,0.5526275510204082
CUST-0474,Professional,Annual,Real Estate,11-50,7,127.59,Referral,Europe,2022-11-15,Yes,2023-02-07,Missing Features,1,5,45,No,2022-11-15,2023-02-07,2.759526938239159,0.6142857142857143
CUST-0475,Professional,Annual,Real Estate,1-10,1,67.15,Paid Ads,North America,2025-12-28,No,,,11,6,30,No,2025-12-28,,3.8107752956636003,0.655204081632653
CUST-0476,Professional,Annual,Real Estate,1-10,2,77.22,Organic Search,Latin America,2025-06-14,No,,,1,3,15,No,2025-06-14,,10.282522996057818,0.7950765306122449
CUST-0477,Professional,Monthly,Technology,51-200,67,861.1,Direct Sales,Asia Pacific,2025-06-14,No,,,11,8,76,No,2025-06-14,,10.282522996057818,0.3400765306122449
CUST-0478,Business,Monthly,Retail,1-10,3,258.7,Paid Ads,Europe,2022-02-17,Yes,2024-06-28,Poor Support,1,1,11,No,2022-02-17,2024-06-28,28.318002628120894,0.8050510204081633
CUST-0479,Starter,Monthly,Healthcare,11-50,10,68.15,Paid Ads,North America,2023-11-06,Yes,2025-03-21,Missing Features,2,1,21,No,2023-11-06,2025-03-21,16.45860709592641,0.8010969387755102
CUST-0480,Business,Monthly,Manufacturing,11-50,5,318.4,Organic Search,Europe,2023-02-08,Yes,2023-02-16,Company Closed,8,6,34,No,2023-02-08,2023-02-16,0.2628120893561104,0.6489795918367347
CUST-0481,Enterprise,Monthly,Legal,201-500,112,8807.35,Organic Search,Europe,2024-06-21,No,,,2,2,61,No,2024-06-21,,22.043363994743757,0.5494132653061224
CUST-0482,Professional,Annual,Education,11-50,27,329.03,Paid Ads,North America,2024-10-02,No,,,8,6,80,No,2024-10-02,,18.659658344283837,0.3475510204081632
CUST-0483,Starter,Annual,Education,11-50,6,43.14,Paid Ads,North America,2022-02-22,Yes,2022-08-11,Company Closed,6,1,21,No,2022-02-22,2022-08-11,5.5847568988173455,0.8433163265306123
CUST-0484,Business,Monthly,Legal,11-50,29,1034.8,Organic Search,Europe,2023-05-26,Yes,2023-06-18,Poor Support,7,3,32,No,2023-05-26,2023-06-18,0.7555847568988173,0.7470663265306122
CUST-0485,Professional,Annual,Finance,1-10,2,77.22,Organic Search,Europe,2023-09-13,Yes,2025-03-29,Budget Cuts,7,1,30,No,2023-09-13,2025-03-29,18.495400788436267,0.7481887755102041
CUST-0486,Starter,Monthly,Healthcare,51-200,25,133.4,Partner,Asia Pacific,2024-11-29,Yes,2025-01-28,Budget Cuts,10,4,29,No,2024-11-29,2025-01-28,1.9710906701708277,0.7273469387755102
CUST-0487,Starter,Monthly,Real Estate,1-10,7,55.1,Social Media,Europe,2024-07-12,Yes,2025-10-03,Missing Features,8,3,50,No,2024-07-12,2025-10-03,14.71747700394218,0.6028571428571429
CUST-0488,Business,Annual,Education,1-10,7,321.38,Partner,North America,2022-09-21,No,,,2,6,84,No,2022-09-21,,43.03547963206307,0.23290816326530614
CUST-0489,Professional,Monthly,Consulting,11-50,24,351.55,Referral,Asia Pacific,2023-07-30,Yes,2025-05-02,No Longer Needed,15,5,26,No,2023-07-30,2025-05-02,21.090670170827856,0.6381122448979593
CUST-0490,Enterprise,Monthly,Media,1-10,6,873.25,Referral,North America,2022-03-27,Yes,2025-02-22,Company Closed,11,3,19,No,2022-03-27,2025-02-22,34.92115637319316,0.6794132653061224
CUST-0491,Starter,Monthly,Manufacturing,201-500,121,551.0,Social Media,Europe,2024-06-01,Yes,2025-04-06,Price Too High,2,6,23,No,2024-06-01,2025-04-06,10.151116951379763,0.6655867346938775
CUST-0492,Professional,Monthly,Finance,1-10,4,114.55,Referral,Europe,2022-12-04,Yes,2025-03-31,Company Closed,15,1,27,No,2022-12-04,2025-03-31,27.8580814717477,0.7268367346938776
CUST-0493,Starter,Annual,Finance,51-200,73,290.87,Organic Search,North America,2025-10-06,No,,,3,7,57,No,2025-10-06,,6.5374507227332455,0.47961734693877556
CUST-0494,Business,Monthly,Retail,500+,199,6109.3,Partner,North America,2022-05-30,Yes,2025-09-19,Missing Features,13,4,26,No,2022-05-30,2025-09-19,39.68462549277267,0.5959183673469388
CUST-0495,Business,Monthly,Healthcare,11-50,21,796.0,Paid Ads,Asia Pacific,2022-08-10,Yes,2023-12-09,No Longer Needed,4,1,13,No,2022-08-10,2023-12-09,15.965834428383705,0.8430102040816327
CUST-0496,Starter,Annual,Finance,1-10,4,35.74,Referral,Europe,2023-06-27,Yes,2023-09-11,Price Too High,1,1,39,No,2023-06-27,2023-09-11,2.4967148488830486,0.7653061224489796
CUST-0497,Enterprise,Monthly,Legal,1-10,4,723.55,Paid Ads,North America,2024-02-03,No,,,0,6,47,No,2024-02-03,,26.609724047306177,0.4816836734693878
CUST-0498,Business,Annual,Education,11-50,5,270.64,Social Media,Europe,2025-12-24,No,,,3,5,48,No,2025-12-24,,3.9421813403416555,0.5946938775510204
CUST-0499,Business,Monthly,Education,11-50,15,616.9,Referral,North America,2025-03-06,No,,,11,10,37,No,2025-03-06,,13.567674113009199,0.46232142857142855
CUST-0500,Professional,Monthly,Media,51-200,71,908.5,Referral,North America,2025-11-28,No,,,4,5,70,No,2025-11-28,,4.7963206307490145,0.48137755102040825
CUST-0501,Starter,Annual,Education,500+,144,553.39,Partner,North America,2023-07-30,Yes,2024-01-28,Company Closed,6,3,45,No,2023-07-30,2024-01-28,5.978975032851511,0.6617857142857143
CUST-0502,Professional,Annual,Retail,11-50,32,379.4,Referral,Europe,2024-10-28,No,,,5,9,36,No,2024-10-28,,17.805519053876477,0.48086734693877553
CUST-0503,Enterprise,Annual,Real Estate,11-50,23,1823.84,Organic Search,Latin America,2025-01-20,No,,,10,7,16,No,2025-01-20,,15.045992115637318,0.6515816326530612
CUST-0504,Starter,Monthly,Retail,11-50,15,89.9,Organic Search,Europe,2025-04-12,Yes,2025-05-08,Budget Cuts,14,3,26,No,2025-04-12,2025-05-08,0.8541392904073587,0.7766836734693877
CUST-0505,Business,Monthly,Technology,51-200,49,1631.8,Referral,North America,2022-05-12,Yes,2023-08-04,Budget Cuts,10,6,16,No,2022-05-12,2023-08-04,14.750328515111695,0.6827295918367348
CUST-0506,Starter,Monthly,Technology,11-50,26,137.75,Organic Search,Latin America,2024-11-08,Yes,2025-08-25,No Longer Needed,12,2,26,No,2024-11-08,2025-08-25,9.526938239159001,0.7730102040816327
CUST-0507,Business,Annual,Manufacturing,11-50,35,1031.82,Partner,North America,2025-04-21,No,,,2,6,70,Yes,2025-04-21,,12.056504599211562,0.4231887755102041
CUST-0508,Starter,Annual,Finance,51-200,54,220.62,Referral,Asia Pacific,2022-03-10,Yes,2022-11-09,Company Closed,3,2,33,No,2022-03-10,2022-11-09,8.015768725361367,0.7438775510204081
CUST-0509,Starter,Monthly,Education,500+,56,268.25,Referral,Latin America,2023-05-12,Yes,2023-07-04,Switched Competitor,12,2,17,No,2023-05-12,2023-07-04,1.7411300919842312,0.8482397959183674
CUST-0510,Business,Monthly,Education,11-50,27,975.1,Referral,Asia Pacific,2024-08-26,Yes,2025-04-07,Switched Competitor,9,2,24,No,2024-08-26,2025-04-07,7.35873850197109,0.7914285714285715
CUST-0511,Professional,Monthly,Education,11-50,25,363.4,Paid Ads,North America,2025-09-23,No,,,6,4,30,No,2025-09-23,,6.964520367936925,0.7029591836734694
CUST-0512,Starter,Annual,Consulting,51-200,26,117.09,Referral,Europe,2023-01-17,Yes,2023-06-08,Budget Cuts,15,2,36,No,2023-01-17,2023-06-08,4.664914586070959,0.7418877551020409
CUST-0513,Professional,Annual,Education,1-10,8,137.66,Referral,North America,2024-01-20,Yes,2024-02-01,Company Closed,6,5,13,No,2024-01-20,2024-02-01,0.39421813403416556,0.783469387755102
CUST-0514,Business,Monthly,Finance,201-500,68,2198.95,Paid Ads,Latin America,2024-01-27,Yes,2024-06-19,Budget Cuts,15,1,19,No,2024-01-27,2024-06-19,4.730617608409987,0.8566326530612245
CUST-0515,Enterprise,Monthly,Finance,1-10,2,573.85,Organic Search,North America,2022-04-01,No,,,7,8,28,No,2022-04-01,,48.71879106438896,0.43084183673469384
CUST-0516,Business,Monthly,Education,51-200,42,1422.85,Partner,Europe,2024-11-16,No,,,10,2,17,No,2024-11-16,,17.181340341655716,0.7882908163265306
CUST-0517,Professional,Monthly,Healthcare,51-200,59,766.3,Social Media,Europe,2024-04-30,Yes,2024-10-14,Company Closed,12,4,42,No,2024-04-30,2024-10-14,5.486202365308804,0.6486989795918368
CUST-0518,Starter,Annual,Manufacturing,11-50,21,98.6,Paid Ads,North America,2025-05-20,No,,,4,7,71,No,2025-05-20,,11.103810775295663,0.3918877551020409
CUST-0519,Business,Annual,Media,11-50,34,1006.44,Paid Ads,Asia Pacific,2022-08-18,No,,,10,4,84,No,2022-08-18,,44.15243101182654,0.2885714285714286
CUST-0520,Professional,Monthly,Healthcare,11-50,31,434.5,Paid Ads,Europe,2022-06-12,Yes,2024-04-30,Switched Competitor,10,4,20,No,2022-06-12,2024-04-30,22.601839684625492,0.6922448979591838
CUST-0521,Enterprise,Monthly,Finance,1-10,4,723.55,Organic Search,Asia Pacific,2024-08-01,Yes,2025-05-10,Company Closed,5,6,31,No,2024-08-01,2025-05-10,9.264126149802891,0.629030612244898
CUST-0522,Enterprise,Monthly,Technology,1-10,7,948.1,Direct Sales,Asia Pacific,2023-06-26,No,,,0,5,83,No,2023-06-26,,33.90275952693824,0.30336734693877554
CUST-0523,Business,Monthly,Healthcare,1-10,7,378.1,Partner,Europe,2024-01-07,Yes,2025-04-26,Missing Features,0,1,36,No,2024-01-07,2025-04-26,15.604467805519054,0.7294132653061225
CUST-0524,Professional,Monthly,Media,51-200,59,766.3,Partner,North America,2022-02-07,No,,,2,7,51,No,2022-02-07,,50.45992115637319,0.33908163265306124
CUST-0525,Enterprise,Annual,Manufacturing,1-10,1,424.15,Paid Ads,Latin America,2022-08-01,No,,,2,1,65,No,2022-08-01,,44.710906701708275,0.4714030612244898
CUST-0526,Professional,Monthly,Real Estate,1-10,8,161.95,Paid Ads,Latin America,2023-05-01,Yes,2023-06-24,Budget Cuts,3,1,27,No,2023-05-01,2023-06-24,1.773981603153745,0.8281122448979592
CUST-0527,Business,Annual,Media,201-500,50,1412.4,Paid Ads,Europe,2025-10-13,No,,,12,5,91,No,2025-10-13,,6.307490144546649,0.3705102040816326
CUST-0528,Starter,Monthly,Legal,1-10,7,55.1,Referral,Asia Pacific,2023-12-16,Yes,2025-08-02,Company Closed,6,3,36,No,2023-12-16,2025-08-02,19.54664914586071,0.6541071428571429
CUST-0529,Business,Annual,Consulting,51-200,49,1387.03,Referral,Latin America,2025-02-26,No,,,12,9,82,No,2025-02-26,,13.830486202365309,0.2663010204081633
CUST-0530,Enterprise,Monthly,Legal,11-50,31,2744.5,Partner,Europe,2023-04-28,No,,,11,3,15,No,2023-04-28,,35.84099868593955,0.6958418367346939
CUST-0531,Professional,Monthly,Real Estate,11-50,20,304.15,Organic Search,North America,2023-08-12,No,,,10,1,76,No,2023-08-12,,32.35873850197109,0.4643622448979592
CUST-0532,Starter,Annual,Legal,51-200,67,268.69,Partner,Asia Pacific,2024-08-19,No,,,3,6,55,No,2024-08-19,,20.105124835742444,0.466938775510204
CUST-0533,Enterprise,Monthly,Healthcare,201-500,85,6786.4,Direct Sales,Europe,2024-07-17,No,,,4,7,54,Yes,2024-07-17,,21.1892247043364,0.4377295918367347
CUST-0534,Starter,Monthly,Real Estate,1-10,2,33.35,Organic Search,Asia Pacific,2023-06-17,Yes,2023-07-27,Company Closed,13,2,17,No,2023-06-17,2023-07-27,1.314060446780552,0.8498979591836735
CUST-0535,Enterprise,Annual,Finance,201-500,52,3668.9,Referral,Europe,2024-07-25,No,,,9,7,93,No,2024-07-25,,20.92641261498029,0.24375
CUST-0536,Starter,Annual,Real Estate,51-200,58,235.41,Social Media,Asia Pacific,2022-11-05,Yes,2022-11-06,Company Closed,4,5,20,No,2022-11-05,2022-11-06,0.0328515111695138,0.7498724489795919
CUST-0537,Starter,Monthly,Legal,11-50,26,137.75,Paid Ads,North America,2023-06-14,Yes,2023-06-14,Price Too High,0,3,23,No,2023-06-14,2023-06-14,0.0,0.7949999999999999
CUST-0538,Professional,Monthly,Real Estate,1-10,8,161.95,Paid Ads,Europe,2025-05-04,Yes,2025-08-08,Price Too High,5,2,49,No,2025-05-04,2025-08-08,3.1537450722733245,0.6827551020408164
CUST-0539,Business,Annual,Healthcare,51-200,20,651.23,Social Media,North America,2024-05-25,No,,,8,9,90,No,2024-05-25,,22.93035479632063,0.19096938775510203
CUST-0540,Starter,Monthly,Consulting,51-200,68,320.45,Paid Ads,North America,2024-09-04,Yes,2025-05-10,No Longer Needed,9,4,50,No,2024-09-04,2025-05-10,8.147174770039422,0.5983673469387756
CUST-0541,Professional,Monthly,Manufacturing,201-500,30,422.65,Referral,North America,2023-08-28,Yes,2024-11-10,Budget Cuts,8,1,50,No,2023-08-28,2024-11-10,14.45466491458607,0.6638775510204082
CUST-0542,Starter,Monthly,Education,11-50,28,146.45,Direct Sales,North America,2025-10-24,No,,,7,1,91,No,2025-10-24,,5.946123521681997,0.49191326530612245
CUST-0543,Enterprise,Annual,Real Estate,1-10,1,424.15,Partner,North America,2022-11-05,Yes,2025-05-10,No Longer Needed,9,3,24,No,2022-11-05,2025-05-10,30.12483574244415,0.6730357142857143
CUST-0544,Business,Annual,Real Estate,11-50,16,549.74,Referral,Europe,2023-12-30,No,,,4,3,25,No,2023-12-30,,27.75952693823916,0.677219387755102
CUST-0545,Starter,Monthly,Technology,1-10,1,29.0,Referral,Europe,2022-05-04,Yes,2022-12-14,Price Too High,14,2,10,No,2022-05-04,2022-12-14,7.35873850197109,0.8614285714285714
CUST-0546,Professional,Monthly,Technology,11-50,11,197.5,Direct Sales,Asia Pacific,2023-09-12,Yes,2024-04-25,Company Closed,12,2,10,No,2023-09-12,2024-04-25,7.424441524310118,0.8611734693877551
CUST-0547,Enterprise,Monthly,Retail,1-10,2,573.85,Organic Search,North America,2023-01-10,Yes,2025-02-18,Poor Support,10,3,22,No,2023-01-10,2025-02-18,25.29566360052562,0.7017857142857142
CUST-0548,Business,Monthly,Media,11-50,31,1094.5,Paid Ads,Asia Pacific,2022-11-24,No,,,1,6,49,No,2022-11-24,,40.93298291721419,0.4160714285714286
CUST-0549,Starter,Annual,Legal,11-50,30,131.88,Partner,North America,2022-03-20,Yes,2022-04-05,Company Closed,7,1,28,No,2022-03-20,2022-04-05,0.5256241787122208,0.8279591836734694
CUST-0550,Starter,Monthly,Technology,11-50,31,159.5,Organic Search,Asia Pacific,2024-04-25,Yes,2024-09-02,No Longer Needed,1,6,33,No,2024-04-25,2024-09-02,4.270696452036794,0.6384183673469388
CUST-0551,Professional,Annual,Consulting,500+,187,1940.63,Paid Ads,North America,2025-10-08,No,,,1,3,53,No,2025-10-08,,6.471747700394218,0.6198724489795918
CUST-0552,Starter,Monthly,Education,11-50,9,63.8,Direct Sales,North America,2025-03-10,No,,,9,3,22,No,2025-03-10,,13.436268068331144,0.7478316326530612
CUST-0553,Starter,Annual,Technology,201-500,135,520.12,Social Media,Asia Pacific,2024-10-01,No,,,10,4,86,No,2024-10-01,,18.69250985545335,0.3774234693877551
CUST-0554,Starter,Annual,Manufacturing,51-200,39,165.16,Paid Ads,North America,2022-02-17,Yes,2022-09-10,Company Closed,8,6,18,No,2022-02-17,2022-09-10,6.734559789750328,0.7038520408163266
CUST-0555,Business,Annual,Retail,11-50,29,879.58,Referral,North America,2022-07-28,No,,,2,5,71,No,2022-07-28,,44.842312746386334,0.3208928571428572
CUST-0556,Business,Monthly,Consulting,500+,182,5601.85,Paid Ads,Latin America,2025-07-25,Yes,2025-07-28,Company Closed,4,1,21,No,2025-07-25,2025-07-28,0.09855453350854139,0.8646173469387756
CUST-0557,Starter,Monthly,Finance,201-500,82,381.35,Referral,North America,2025-10-11,No,,,1,6,33,No,2025-10-11,,6.3731931668856765,0.6302551020408163
CUST-0558,Business,Monthly,Education,201-500,74,2378.05,Organic Search,Europe,2025-04-25,No,,,0,9,71,Yes,2025-04-25,,11.925098554533507,0.3286989795918368
CUST-0559,Professional,Annual,Healthcare,11-50,30,359.25,Partner,North America,2022-11-27,Yes,2023-09-11,Budget Cuts,11,1,26,No,2022-11-27,2023-09-11,9.461235216819974,0.8032653061224491
CUST-0560,Starter,Monthly,Legal,11-50,6,50.75,Organic Search,Asia Pacific,2024-08-12,Yes,2025-06-24,Price Too High,9,1,45,No,2024-08-12,2025-06-24,10.38107752956636,0.7046938775510204
CUST-0561,Enterprise,Monthly,Legal,11-50,17,1696.6,Organic Search,Asia Pacific,2023-07-21,No,,,9,3,41,No,2023-07-21,,33.08147174770039,0.5765561224489796
CUST-0562,Business,Monthly,Healthcare,51-200,30,1064.65,Referral,North America,2025-10-12,No,,,6,10,17,No,2025-10-12,,6.340341655716163,0.5903826530612245
CUST-0563,Starter,Monthly,Technology,1-10,8,59.45,Organic Search,Asia Pacific,2024-11-09,Yes,2025-05-14,Switched Competitor,3,5,27,No,2024-11-09,2025-05-14,6.110381077529566,0.6912755102040816
CUST-0564,Professional,Monthly,Technology,1-10,8,161.95,Paid Ads,Europe,2025-03-17,No,,,10,10,78,No,2025-03-17,,13.206307490144546,0.25872448979591833
CUST-0565,Business,Monthly,Manufacturing,1-10,6,348.25,Referral,Asia Pacific,2023-10-27,Yes,2025-11-02,Price Too High,10,1,19,No,2023-10-27,2025-11-02,24.21156373193167,0.7809948979591838
CUST-0566,Professional,Monthly,Real Estate,1-10,8,161.95,Organic Search,Europe,2022-08-24,Yes,2022-09-23,Budget Cuts,1,3,15,No,2022-08-24,2022-09-23,0.9855453350854139,0.8311734693877552
CUST-0567,Starter,Annual,Manufacturing,11-50,27,120.78,Direct Sales,Europe,2024-06-22,Yes,2024-08-18,Budget Cuts,10,4,11,No,2024-06-22,2024-08-18,1.8725361366622864,0.8177295918367347
CUST-0568,Starter,Annual,Education,51-200,50,205.83,Referral,North America,2025-05-25,No,,,5,8,66,No,2025-05-25,,10.939553219448094,0.38752551020408166
CUST-0569,Professional,Monthly,Healthcare,11-50,13,221.2,Organic Search,Europe,2025-05-31,No,,,5,5,53,No,2025-05-31,,10.74244415243101,0.5432908163265306
CUST-0570,Business,Annual,Technology,11-50,23,727.34,Organic Search,North America,2024-05-07,No,,,2,5,19,No,2024-05-07,,23.52168199737188,0.6636734693877552
CUST-0571,Starter,Monthly,Legal,1-10,2,33.35,Referral,North America,2022-02-06,Yes,2022-02-14,Switched Competitor,15,1,15,No,2022-02-06,2022-02-14,0.2628120893561104,0.8939795918367348
CUST-0572,Starter,Monthly,Manufacturing,1-10,3,37.7,Social Media,Asia Pacific,2022-11-08,Yes,2023-08-16,Switched Competitor,6,5,33,No,2022-11-08,2023-08-16,9.231274638633376,0.6491581632653061
CUST-0573,Professional,Annual,Consulting,51-200,34,399.54,Partner,Asia Pacific,2022-08-16,No,,,6,5,39,No,2022-08-16,,44.21813403416557,0.4833163265306122
CUST-0574,Enterprise,Monthly,Education,51-200,78,6262.45,Paid Ads,North America,2023-10-05,No,,,1,9,50,Yes,2023-10-05,,30.584756898817343,0.36124999999999996
CUST-0575,Business,Annual,Consulting,51-200,38,1107.93,Referral,North America,2025-11-09,No,,,11,8,26,No,2025-11-09,,5.4204993429697765,0.6089540816326531
CUST-0576,Starter,Annual,Manufacturing,1-10,4,35.74,Partner,North America,2024-05-26,Yes,2024-06-14,Price Too High,1,5,35,No,2024-05-26,2024-06-14,0.6241787122207622,0.6725765306122449
CUST-0577,Starter,Annual,Finance,201-500,123,475.74,Paid Ads,North America,2022-08-18,Yes,2023-08-30,Price Too High,5,3,22,No,2022-08-18,2023-08-30,12.3850197109067,0.7519132653061225
CUST-0578,Professional,Monthly,Education,500+,74,944.05,Organic Search,North America,2024-03-08,Yes,2025-10-26,Missing Features,9,3,38,No,2024-03-08,2025-10-26,19.612352168199735,0.6438520408163265
CUST-0579,Professional,Monthly,Finance,11-50,9,173.8,Direct Sales,North America,2025-09-22,No,,,8,8,74,No,2025-09-22,,6.9973718791064385,0.36283163265306123
CUST-0580,Professional,Monthly,Education,201-500,33,458.2,Referral,North America,2024-03-20,Yes,2024-09-30,Price Too High,13,2,39,No,2024-03-20,2024-09-30,6.3731931668856765,0.7202551020408163
CUST-0581,Business,Monthly,Technology,201-500,105,3303.4,Direct Sales,Asia Pacific,2024-11-10,No,,,0,8,75,Yes,2024-11-10,,17.378449408672797,0.31752551020408165
CUST-0582,Professional,Monthly,Consulting,11-50,35,481.9,Partner,North America,2023-11-19,Yes,2025-07-16,Poor Support,0,2,32,No,2023-11-19,2025-07-16,19.87516425755585,0.7028316326530613
CUST-0583,Professional,Monthly,Finance,1-10,4,114.55,Social Media,North America,2025-06-17,Yes,2025-06-19,Price Too High,3,5,50,No,2025-06-17,2025-06-19,0.0657030223390276,0.5997448979591837
CUST-0584,Business,Monthly,Media,11-50,18,706.45,Organic Search,North America,2025-10-26,No,,,0,1,37,No,2025-10-26,,5.88042049934297,0.7621683673469387
CUST-0585,Business,Monthly,Technology,11-50,5,318.4,Direct Sales,North America,2023-11-16,No,,,0,4,77,Yes,2023-11-16,,29.204993429697765,0.38160714285714287
